 96.750000	  38.750000	
 96.750000	  39.250000	
 97.250000	  38.250000	
 97.250000	  38.750000	
 97.250000	  39.250000	
 97.250000	  39.750000	
 97.750000	  37.750000	
 97.750000	  38.250000	
 97.750000	  38.750000	
 97.750000	  39.250000	
 97.750000	  39.750000	
 98.250000	  37.250000	
 98.250000	  37.750000	
 98.250000	  38.250000	
 98.250000	  38.750000	
 98.250000	  39.250000	
 98.250000	  39.750000	
 98.250000	  40.250000	
 98.750000	  37.250000	
 98.750000	  37.750000	
 98.750000	  38.250000	
 98.750000	  38.750000	
 98.750000	  39.250000	
 98.750000	  39.750000	
 98.750000	  40.250000	
 99.250000	  37.750000	
 99.250000	  38.250000	
 99.250000	  38.750000	
 99.250000	  39.250000	
 99.250000	  39.750000	
 99.250000	  40.250000	
 99.250000	  40.750000	
 99.750000	  38.250000	
 99.750000	  38.750000	
 99.750000	  39.250000	
 99.750000	  39.750000	
 99.750000	  40.250000	
 99.750000	  40.750000	
 99.750000	  41.250000	
 100.250000	  38.250000	
 100.250000	  38.750000	
 100.250000	  39.250000	
 100.250000	  39.750000	
 100.250000	  40.250000	
 100.250000	  40.750000	
 100.250000	  41.250000	
 100.750000	  38.750000	
 100.750000	  39.250000	
 100.750000	  39.750000	
 100.750000	  40.250000	
 100.750000	  40.750000	
 100.750000	  41.250000	
 100.750000	  41.750000	
 101.250000	  38.750000	
 101.250000	  39.250000	
 101.250000	  39.750000	
 101.250000	  40.250000	
 101.250000	  40.750000	
 101.250000	  41.250000	
 101.250000	  41.750000	
 101.250000	  42.250000	
 101.750000	  39.250000	
 101.750000	  39.750000	
 101.750000	  40.250000	
 101.750000	  40.750000	
 101.750000	  41.250000	
 101.750000	  41.750000	
 101.750000	  42.250000	
 102.250000	  39.750000	
 102.250000	  40.250000	
 102.250000	  40.750000	
 102.250000	  41.250000	
 102.250000	  41.750000	
 102.250000	  42.250000	
 102.250000	  42.750000	
 102.750000	  39.750000	
 102.750000	  40.250000	
 102.750000	  40.750000	
 102.750000	  41.250000	
 102.750000	  41.750000	
 102.750000	  42.250000	
 102.750000	  42.750000	
 103.250000	  40.250000	
 103.250000	  40.750000	
 103.250000	  41.250000	
 103.250000	  41.750000	
 103.250000	  42.250000	
 103.250000	  42.750000	
 103.250000	  43.250000	
 103.750000	  40.750000	
 103.750000	  41.250000	
 103.750000	  41.750000	
 103.750000	  42.250000	
 103.750000	  42.750000	
 104.250000	  40.750000	
 104.250000	  41.250000	
 104.250000	  41.750000	
 104.250000	  42.250000	
 104.750000	  41.250000	
 104.750000	  41.750000	
