720	-45.8333333333333
719.500000000000	-45.7000000000000
719.300000000000	-45.5000000000000
718.500000000000	-45
717.500000000000	-45
717	-44.5000000000000
716.500000000000	-44
716	-43.5000000000000
715.500000000000	-43
715	-42.5000000000000
714.500000000000	-42
714	-41.5000000000000
713.500000000000	-41
713	-40.5000000000000
712.500000000000	-39.7000000000000
712.300000000000	-39.5000000000000
711.500000000000	-38.7000000000000
711.300000000000	-38.5000000000000
711.500000000000	-38.3000000000000
712.300000000000	-37.5000000000000
712	-36.5000000000000
711.500000000000	-36
711	-35.5000000000000
711	-34.5000000000000
711.500000000000	-34
711.833333333333	-33.5000000000000
711.833333333333	-32.5000000000000
711.500000000000	-32
711	-31.5000000000000
711	-30.5000000000000
710.500000000000	-29.7000000000000
709.500000000000	-29.7000000000000
709.300000000000	-29.5000000000000
709.300000000000	-28.5000000000000
708.500000000000	-27.7000000000000
708.300000000000	-27.5000000000000
708.300000000000	-26.5000000000000
707.500000000000	-25.7000000000000
706.500000000000	-25.7000000000000
705.500000000000	-25.7000000000000
705.300000000000	-25.5000000000000
705.300000000000	-24.5000000000000
704.500000000000	-23.7000000000000
704.300000000000	-23.5000000000000
703.500000000000	-22.7000000000000
702.700000000000	-23.5000000000000
702.500000000000	-23.6111111111111
702.388888888889	-23.5000000000000
701.500000000000	-22.6111111111111
701.388888888889	-22.5000000000000
701.500000000000	-22.3000000000000
702.300000000000	-21.5000000000000
702.500000000000	-21.3000000000000
703.300000000000	-20.5000000000000
702.500000000000	-19.7000000000000
702.300000000000	-19.5000000000000
701.500000000000	-18.7000000000000
701.300000000000	-18.5000000000000
701.300000000000	-17.5000000000000
700.500000000000	-16.7000000000000
700.300000000000	-16.5000000000000
700.500000000000	-16.3000000000000
701.300000000000	-15.5000000000000
701.300000000000	-14.5000000000000
701.300000000000	-13.5000000000000
700.500000000000	-12.7000000000000
700.300000000000	-12.5000000000000
700.500000000000	-12.3000000000000
701.300000000000	-11.5000000000000
701	-10.5000000000000
701	-9.50000000000000
700.500000000000	-9
700	-8.50000000000000
699.500000000000	-7.70000000000000
699.388888888889	-7.50000000000000
699.388888888889	-6.50000000000000
698.500000000000	-5.61111111111111
698.423076923077	-5.50000000000000
698.423076923077	-4.50000000000000
698.500000000000	-4.30000000000000
699	-3.50000000000000
699	-2.50000000000000
698.500000000000	-2
698.166666666667	-1.50000000000000
698.166666666667	-0.500000000000000
698.500000000000	0
698.833333333333	0.500000000000000
698.500000000000	1
698.166666666667	1.50000000000000
698.166666666667	2.50000000000000
698.500000000000	3
698.833333333333	3.50000000000000
698.833333333333	4.50000000000000
698.500000000000	5
698.166666666667	5.50000000000000
697.500000000000	6.38888888888889
697.388888888889	6.50000000000000
697.388888888889	7.50000000000000
697.500000000000	7.70000000000000
698	8.50000000000000
698	9.50000000000000
697.500000000000	10
697.166666666667	10.5000000000000
696.500000000000	11
696	11.5000000000000
695.500000000000	12
695	12.5000000000000
694.500000000000	13
694	13.5000000000000
694	14.5000000000000
693.500000000000	15
693	15.5000000000000
693	16.5000000000000
692.500000000000	17.1666666666667
692.250000000000	17.5000000000000
692.250000000000	18.5000000000000
692.500000000000	19
692.833333333333	19.5000000000000
693	20.5000000000000
692.500000000000	21
692.250000000000	21.5000000000000
692.250000000000	22.5000000000000
692.500000000000	23
693	23.5000000000000
693.300000000000	24.5000000000000
692.500000000000	25.3000000000000
692.300000000000	25.5000000000000
692.500000000000	25.7000000000000
693.300000000000	26.5000000000000
693.500000000000	26.7000000000000
694	27.5000000000000
693.500000000000	28.3000000000000
693.300000000000	28.5000000000000
693.388888888889	29.5000000000000
693.500000000000	29.7000000000000
694.500000000000	29.7000000000000
695.300000000000	30.5000000000000
695.300000000000	31.5000000000000
694.500000000000	32.3000000000000
694.423076923077	32.5000000000000
694.500000000000	32.5769230769231
695.423076923077	33.5000000000000
695.500000000000	33.6111111111111
696.500000000000	33.6111111111111
697.166666666667	34.5000000000000
697.166666666667	35.5000000000000
696.500000000000	36.1666666666667
696.250000000000	36.5000000000000
696.500000000000	36.7500000000000
697.423076923077	37.5000000000000
696.500000000000	38.4230769230769
696.423076923077	38.5000000000000
696.500000000000	38.5769230769231
697.423076923077	39.5000000000000
696.500000000000	40.4230769230769
696.423076923077	40.5000000000000
696.423076923077	41.5000000000000
696.250000000000	42.5000000000000
696.250000000000	43.5000000000000
695.500000000000	44.2500000000000
695.166666666667	44.5000000000000
695.500000000000	44.8333333333333
696.166666666667	45.5000000000000
695.500000000000	46.3888888888889
695.388888888889	46.5000000000000
695.500000000000	46.7000000000000
696.300000000000	47.5000000000000
695.500000000000	48.3000000000000
695.300000000000	48.5000000000000
695.300000000000	49.5000000000000
695.300000000000	50.5000000000000
695.300000000000	51.5000000000000
695.500000000000	51.7000000000000
696.500000000000	51.7000000000000
697.500000000000	51.7000000000000
697.700000000000	51.5000000000000
698.500000000000	50.7000000000000
699.500000000000	50.7000000000000
700.500000000000	50.7000000000000
701.300000000000	51.5000000000000
701.500000000000	51.7000000000000
702.500000000000	51.7000000000000
703.500000000000	51.7000000000000
703.700000000000	51.5000000000000
704.500000000000	50.7000000000000
705.500000000000	50.7000000000000
706.500000000000	50.7000000000000
706.700000000000	50.5000000000000
707.500000000000	50
708.500000000000	50
709.500000000000	50
710	49.5000000000000
710.500000000000	49.1666666666667
711.500000000000	49.1666666666667
712.166666666667	48.5000000000000
712.500000000000	48.1666666666667
713.166666666667	47.5000000000000
713.500000000000	47
714.500000000000	47
715.300000000000	47.5000000000000
715.500000000000	47.7000000000000
